time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-18T00:56:00.110Z,38.7943344,-122.8078308,3.43,0.36,md,12,83,0.00706,0.02,nc,nc73902296,2023-06-18T02:11:19.685Z,"5km WNW of The Geysers, CA",earthquake,0.44,1.13,0.26,12,automatic,nc,nc
2023-06-18T00:17:05.580Z,58.2576666666667,-155.076,4.12,0.51,ml,8,109,,0.18,av,av91929021,2023-06-18T12:32:14.430Z,"Alaska Peninsula",earthquake,0.36,0.83,0.235963558457593,8,reviewed,av,av
2023-06-18T00:15:45.740Z,19.2399997711182,-155.397338867188,31.0799999237061,1.99,ml,26,155,,0.170000002,hv,hv73454222,2023-06-18T00:21:23.130Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.7,1.01999998,0.23,4,automatic,hv,hv
2023-06-18T00:07:41.720Z,58.26,-155.0845,3.94,0.31,ml,9,102,,0.17,av,av91929011,2023-06-18T12:27:56.100Z,"85 km NNW of Karluk, Alaska",earthquake,0.35,0.68,0.178501635888482,9,reviewed,av,av
2023-06-18T00:04:43.902Z,60.7009,-141.7222,19.7,1.1,ml,,,,0.89,ak,ak0237rhulpi,2023-06-18T00:06:47.474Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-17T23:54:40.450Z,47.775333333333336,-122.35666666666667,25.96,1.34,ml,15,115,0.09667,0.27,uw,uw61933881,2023-06-18T00:22:51.400Z,"1 km S of Esperance, Washington",earthquake,0.75,1,0.12702172309741688,6,reviewed,uw,uw
2023-06-17T23:36:52.767Z,63.1038,-152.3029,5.2,1.7,ml,,,,0.62,ak,ak0237q873q4,2023-06-17T23:38:50.521Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-17T23:23:22.070Z,33.1803333,-116.0235,5.21,0.91,ml,18,60,0.03898,0.21,ci,ci40487944,2023-06-17T23:26:48.930Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.4,0.87,0.101,13,automatic,ci,ci
2023-06-17T23:16:23.198Z,-23.8814,-175.6535,20.714,5.4,mww,82,89,2.731,0.57,us,us7000k99n,2023-06-18T01:20:55.698Z,"290 km SSW of ‘Ohonua, Tonga",earthquake,9.21,4.363,0.071,19,reviewed,us,us
2023-06-17T23:14:40.320Z,34.0706667,-117.2906667,11.44,1.38,ml,66,21,0.03524,0.17,ci,ci40487928,2023-06-18T14:22:21.635Z,"2km E of Colton, CA",earthquake,0.15,0.27,0.119,49,reviewed,ci,ci
2023-06-17T23:14:16.740Z,58.2305,-155.135666666667,5.67,0.06,ml,6,108,,0.05,av,av91928976,2023-06-18T12:23:29.560Z,"84 km NNW of Karluk, Alaska",earthquake,0.35,0.81,0.261965823168815,6,reviewed,av,av
2023-06-17T23:14:02.591Z,-23.8177,-175.3761,10,5.3,mb,39,94,2.64,0.89,us,us7000k99p,2023-06-18T00:19:52.040Z,"277 km S of ‘Ohonua, Tonga",earthquake,7.28,1.762,0.11,28,reviewed,us,us
2023-06-17T23:11:28.854Z,2.6037,126.1476,59.482,4.6,mb,67,82,2.19,0.69,us,us7000k99m,2023-06-18T01:01:37.040Z,"171 km NE of Bitung, Indonesia",earthquake,6.7,4.499,0.073,56,reviewed,us,us
2023-06-17T23:06:05.270Z,19.653,-65.7285,80,3.79,md,10,286,1.4175,0.51,pr,pr2023168001,2023-06-18T01:15:10.040Z,"135 km N of Suárez, Puerto Rico",earthquake,7.05,15.15,0.03,6,reviewed,pr,pr
2023-06-17T23:04:20.560Z,38.8310013,-122.814003,1.47,0.76,md,11,69,0.008192,0.01,nc,nc73902271,2023-06-18T00:52:13.192Z,"8km NW of The Geysers, CA",earthquake,0.28,0.87,0.33,14,automatic,nc,nc
2023-06-17T23:04:19.520Z,61.3894,-151.8349,88.5,2.1,ml,,,,0.32,ak,ak0237q8068w,2023-06-17T23:28:08.040Z,"Southern Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-17T22:59:52.054Z,60.9764,-148.6019,16.1,2,ml,,,,0.74,ak,ak0237q7qlj9,2023-06-17T23:01:59.743Z,"22 km NNE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-17T22:56:45.880Z,52.0768333333333,-176.145666666667,-1.8,-0.3,ml,4,173,,0.26,av,av91928961,2023-06-18T12:19:02.510Z,"40 km ENE of Adak, Alaska",earthquake,0.89,1.79,0.202025966859217,4,reviewed,av,av
2023-06-17T22:51:33.870Z,56.848,-158.305666666667,3.59,1.11,ml,4,201,,0.22,av,av91107818,2023-06-18T04:14:27.460Z,"61 km NNE of Chignik Lagoon, Alaska",earthquake,1.65,3.48,0.24714548977865,4,reviewed,av,av
2023-06-17T22:51:02.711Z,63.8134,-147.6615,2,1.4,ml,,,,0.85,ak,ak0237q7orzz,2023-06-17T22:52:52.101Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-17T22:45:27.905Z,59.2537,-152.2128,31.7,1.8,ml,,,,0.72,ak,ak0237q7njna,2023-06-17T22:47:31.647Z,"20 km SW of Nanwalek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-17T22:31:37.314Z,-34.8795,-70.9495,104.904,4.8,mwr,81,54,0.499,0.63,us,us7000k99e,2023-06-18T03:21:53.087Z,"19 km E of Teno, Chile",earthquake,3.75,4.117,0.045,48,reviewed,us,us
2023-06-17T22:24:48.860Z,47.9595,-122.477,35.83,1.08,md,13,83,0.0703,0.17,uw,uw61933851,2023-06-17T23:26:52.550Z,"6 km SSE of Freeland, Washington",earthquake,0.96,0.64,0.18975655125435775,11,reviewed,uw,uw
2023-06-17T22:23:50.600Z,35.0686667,-118.3278333,1.54,1.51,ml,31,43,0.0787,0.2,ci,ci40487912,2023-06-17T22:27:26.472Z,"13km ESE of Tehachapi, CA",earthquake,0.26,0.48,0.165,27,automatic,ci,ci
2023-06-17T22:22:32.135Z,61.7999,-150.884,74.1,1.8,ml,,,,0.46,ak,ak0237q7imi5,2023-06-17T22:24:29.566Z,"34 km SE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-17T22:07:42.160Z,33.3225,-116.3246667,11.41,0.79,ml,15,137,0.04172,0.16,ci,ci40487904,2023-06-17T22:11:14.383Z,"9km NNE of Borrego Springs, CA",earthquake,0.59,0.63,0.299,12,automatic,ci,ci
2023-06-17T22:02:56.211Z,37.6319,37.4027,10,4.3,mb,55,85,0.418,0.74,us,us7000k999,2023-06-17T22:38:57.040Z,"central Turkey",earthquake,2.65,1.864,0.09,35,reviewed,us,us
2023-06-17T21:59:18.700Z,38.810833,-122.821167,2.67,0.76,md,14,59,0.006559,0.06,nc,nc73902241,2023-06-18T00:25:15.033Z,"7km WNW of The Geysers, CA",earthquake,0.34,0.78,0.33,14,automatic,nc,nc
2023-06-17T21:58:09.334Z,55.5505,-155.2382,3,2.8,ml,,,,0.72,ak,ak0237q74wn5,2023-06-18T00:16:42.282Z,"south of Alaska",earthquake,,3.1,,,reviewed,ak,ak
2023-06-17T21:50:21.110Z,34.066,-117.289,10.25,1.03,ml,20,62,0.1019,0.14,ci,ci40487896,2023-06-17T21:54:00.394Z,"2km ESE of Colton, CA",earthquake,0.29,0.67,0.146,21,automatic,ci,ci
2023-06-17T21:29:11.050Z,38.7528343,-122.7545013,13.43,0.85,md,8,209,0.01991,0.06,nc,nc73902221,2023-06-17T23:01:12.554Z,"3km S of The Geysers, CA",earthquake,2.1,0.83,0.22,4,automatic,nc,nc
2023-06-17T21:21:58.956Z,-5.2111,150.6543,189.398,4.6,mb,31,58,1.814,0.61,us,us7000k995,2023-06-17T21:54:16.040Z,"68 km ENE of Kimbe, Papua New Guinea",earthquake,8.57,5.578,0.111,24,reviewed,us,us
2023-06-17T21:15:03.550Z,34.4993333,-116.2333333,2.01,2.58,ml,38,71,0.1952,0.15,ci,ci40487888,2023-06-18T02:38:50.426Z,"26km SSW of Ludlow, CA",earthquake,0.22,1.3,0.175,25,automatic,ci,ci
2023-06-17T21:12:21.140Z,19.328332901001,-155.271835327148,31.3600006103516,1.74000001,md,33,120,,0.119999997,hv,hv73454047,2023-06-17T21:15:26.110Z,"Island of Hawaii, Hawaii",earthquake,0.58,0.639999986,0.430000007,9,automatic,hv,hv
2023-06-17T20:54:39.280Z,32.9513333,-115.552,5.88,1.42,ml,19,94,0.05026,0.25,ci,ci40487880,2023-06-17T20:58:17.334Z,"4km SSW of Brawley, CA",earthquake,0.47,1.04,0.151,21,automatic,ci,ci
2023-06-17T20:46:48.512Z,35.7887,79.9086,10,4.4,mb,25,128,5.431,1.13,us,us7000k990,2023-06-17T21:39:56.040Z,"57 km S of Kashitashi, China",earthquake,4.4,1.927,0.131,17,reviewed,us,us
2023-06-17T19:38:22.440Z,38.4091682,-122.2129974,5.84,1.34,md,9,84,0.03278,0.38,nc,nc73902201,2023-06-17T22:19:15.441Z,"13km E of Yountville, CA",earthquake,1.22,2.53,0.14,7,automatic,nc,nc
2023-06-17T19:11:41.090Z,52.0023333333333,178.332833333333,4.22,1.24,ml,4,350,,0.24,av,av91928801,2023-06-18T11:58:04.410Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.4,6.78,0.193717955189809,4,reviewed,av,av
2023-06-17T18:56:27.280Z,38.8375015,-122.8006668,1.27,0.76,md,11,107,0.008113,0.03,nc,nc73902186,2023-06-17T21:23:14.926Z,"7km WNW of Cobb, CA",earthquake,0.32,0.46,0.24,10,automatic,nc,nc
2023-06-17T18:55:35.472Z,63.282,-151.7605,6.9,1.7,ml,,,,0.31,ak,ak0237q5byyz,2023-06-17T18:57:14.523Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-17T18:50:33.810Z,33.9485,-117.0591667,17.3,1.01,ml,32,48,0.1493,0.31,ci,ci40487840,2023-06-17T20:48:25.606Z,"4km S of Calimesa, CA",earthquake,0.5,1.26,0.149,26,reviewed,ci,ci
2023-06-17T18:47:11.580Z,58.1668333333333,-155.299,2.04,0.71,ml,6,250,,0.11,av,av91928771,2023-06-18T05:02:41.010Z,"83 km NW of Karluk, Alaska",earthquake,1.13,1.98,0.402622543671883,6,reviewed,av,av
2023-06-17T18:44:57.485Z,-14.8312,-173.2096,10,5.7,mww,73,40,2.627,1.55,us,us7000k98q,2023-06-17T20:49:27.074Z,"Samoa Islands region",earthquake,6.47,1.858,0.103,9,reviewed,us,us
2023-06-17T18:38:32.400Z,53.8503333333333,-166.863,5.17,0.01,ml,6,166,,0.09,av,av91928761,2023-06-18T11:50:47.510Z,"21 km WSW of Dutch Harbor, Alaska",earthquake,0.42,0.99,0.330512064870784,6,reviewed,av,av
2023-06-17T18:34:25.760Z,38.8223343,-122.8034973,3.01,1.08,md,18,50,0.005245,0.06,nc,nc73902181,2023-06-17T20:56:13.773Z,"6km NW of The Geysers, CA",earthquake,0.3,0.73,0.27,19,automatic,nc,nc
2023-06-17T18:30:45.940Z,18.9306666666667,-66.1796666666667,19.9,3.11,md,15,230,0.5599,0.18,pr,pr71413778,2023-06-17T19:20:33.790Z,"51 km N of San Juan, Puerto Rico",earthquake,0.68,17.38,0.0242504065719968,5,reviewed,pr,pr
2023-06-17T17:59:34.660Z,34.149,-116.4136667,8.79,0.46,ml,21,65,0.04808,0.14,ci,ci40487816,2023-06-18T14:04:52.537Z,"4km NNE of Yucca Valley, CA",earthquake,0.26,0.54,0.089,5,reviewed,ci,ci
2023-06-17T17:58:21.880Z,44.0775,-110.383,6.09,2.83,ml,17,118,0.2136,0.22,uu,uu60542476,2023-06-17T18:37:37.240Z,"Wyoming",earthquake,0.88,2.26,0.159,12,reviewed,uu,uu
2023-06-17T17:41:22.290Z,58.184,-155.326,1.78,0.75,ml,6,244,,0.09,av,av91928746,2023-06-18T05:07:01.530Z,"Alaska Peninsula",earthquake,1.26,0.63,0.152446598637871,6,reviewed,av,av
2023-06-17T17:34:58.936Z,61.0775,-152.407,9.4,1.2,ml,,,,0.3,ak,ak0237q4m2mb,2023-06-17T20:15:37.459Z,"68 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-17T17:28:48.190Z,19.1626663208008,-155.492004394531,34.2599983215332,2.01999998,md,41,113,,0.109999999,hv,hv73453817,2023-06-17T17:33:09.280Z,"Island of Hawaii, Hawaii",earthquake,0.55,0.860000014,0.930000007,11,automatic,hv,hv
2023-06-17T17:27:21.851Z,61.5056,-149.92,33.7,1.8,ml,,,,0.45,ak,ak0237q4ki9l,2023-06-17T17:29:09.970Z,"2 km SE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-17T17:20:22.960Z,-23.7065,-175.8698,22.845,4.9,mb,77,63,2.599,0.7,us,us7000k98h,2023-06-17T17:50:50.040Z,"278 km SSW of ‘Ohonua, Tonga",earthquake,8.89,5.168,0.061,86,reviewed,us,us
2023-06-17T17:17:04.270Z,38.7809982,-122.7651672,1.32,0.78,md,12,101,0.01027,0.03,nc,nc73902166,2023-06-17T17:38:11.602Z,"1km WNW of The Geysers, CA",earthquake,0.3,0.69,0.35,11,automatic,nc,nc
2023-06-17T17:08:12.652Z,35.7275,79.9413,14.19,4.3,mb,53,75,5.494,0.76,us,us7000k98b,2023-06-17T18:13:00.040Z,"64 km S of Kashitashi, China",earthquake,7.12,2.99,0.087,37,reviewed,us,us
2023-06-17T16:58:47.220Z,40.5569992,-125.0266647,2.24,2.99,md,25,298,,0.24,nc,nc73902156,2023-06-17T19:06:15.159Z,"64km W of Ferndale, CA",earthquake,6.46,8,0.03,10,automatic,nc,nc
2023-06-17T16:39:54.283Z,38.8014,-117.9561,9.9,2.4,ml,18,94.45,0.272,0.2935,nn,nn00861342,2023-06-17T16:42:57.287Z,"8 km SSW of Gabbs, Nevada",earthquake,,0.5,0.42,11,automatic,nn,nn
2023-06-17T16:38:15.638Z,36.2075,-115.4837,0,1,ml,14,306.66,0.595,0.2354,nn,nn00861340,2023-06-17T16:40:43.375Z,"15 km ESE of Mount Charleston, Nevada",earthquake,,34.9,0.32,7,automatic,nn,nn
2023-06-17T16:37:50.540Z,38.7361679,-122.6715012,3.34,1.21,md,8,223,0.03864,0.04,nc,nc73902136,2023-06-17T18:51:14.067Z,"5km SSE of Anderson Springs, CA",earthquake,1.16,1.26,0.45,5,automatic,nc,nc
2023-06-17T16:35:10.969Z,-8.2316,120.4929,184.393,4.4,mb,18,93,1.772,0.65,us,us7000k987,2023-06-17T16:56:48.040Z,"42 km N of Ruteng, Indonesia",earthquake,9.66,8.314,0.18,11,reviewed,us,us
2023-06-17T16:32:57.780Z,51.8598333333333,-178.117,9.57,-0.62,ml,4,133,,0.23,av,av91107823,2023-06-18T05:32:51.730Z,"102 km W of Adak, Alaska",earthquake,1.16,1.47,0.0873994671117678,3,reviewed,av,av
2023-06-17T16:25:36.018Z,33.2426,75.9306,27.086,4.3,mb,25,161,2.262,1.18,us,us7000k986,2023-06-17T20:55:51.391Z,"17 km ESE of Kishtwār, India",earthquake,9.5,6.712,0.137,15,reviewed,us,us
2023-06-17T16:17:48.328Z,-4.4074,-81.9954,10,4.7,mb,44,154,9.094,0.8,us,us7000k984,2023-06-17T16:43:28.040Z,"82 km WNW of Talara, Peru",earthquake,11.98,1.881,0.08,47,reviewed,us,us
2023-06-17T16:14:26.949Z,35.6992,79.7429,10,4.6,mb,34,111,5.712,0.98,us,us7000k983,2023-06-17T16:36:18.040Z,"68 km SSW of Kashitashi, China",earthquake,7.18,1.906,0.086,40,reviewed,us,us
2023-06-17T16:04:47.410Z,47.63583333333333,-120.1635,3.66,0.19,ml,4,140,0.03667,0.02,uw,uw61933766,2023-06-17T23:53:09.730Z,"5 km SE of Entiat, Washington",earthquake,0.37,0.63,0.09457139685551524,3,reviewed,uw,uw
2023-06-17T15:55:59.100Z,33.8301667,-117.668,3.51,1.54,ml,48,54,0.06015,0.25,ci,ci40487776,2023-06-17T16:06:53.970Z,"10km WSW of Corona, CA",earthquake,0.32,0.54,0.174,28,automatic,ci,ci
2023-06-17T15:33:10.080Z,32.7565,-116.0221667,11.74,1.14,ml,20,69,0.009244,0.25,ci,ci40487752,2023-06-17T15:36:47.837Z,"4km NW of Ocotillo, CA",earthquake,0.43,0.71,0.15,12,automatic,ci,ci
2023-06-17T15:11:59.260Z,33.0336667,-116.4346667,7.77,1.64,ml,56,26,0.06491,0.21,ci,ci40487744,2023-06-17T20:50:00.820Z,"16km ESE of Julian, CA",earthquake,0.21,1.02,0.222,26,reviewed,ci,ci
2023-06-17T15:10:43.360Z,18.219,-66.9255,17.75,2.86,md,25,54,0.06352,0.2,pr,pr71413773,2023-06-17T16:03:15.050Z,"Puerto Rico region",earthquake,0.26,0.46,0.0943624441494517,11,reviewed,pr,pr
2023-06-17T15:04:39.579Z,38.5462,-119.5359,4.2,1.4,ml,12,167.17,0.042,0.153,nn,nn00861338,2023-06-17T15:07:22.148Z,"3 km SW of Coleville, California",earthquake,,0.6,0.14,8,automatic,nn,nn
2023-06-17T14:54:59.600Z,38.8003349,-122.7785034,0.09,0.78,md,9,76,0.01026,0.02,nc,nc73902106,2023-06-17T15:11:14.675Z,"3km NW of The Geysers, CA",earthquake,0.34,0.59,0.07,9,automatic,nc,nc
2023-06-17T14:53:42.702Z,60.5988,-150.8015,50.3,1.3,ml,,,,0.47,ak,ak0237q2xseu,2023-06-17T16:43:39.001Z,"7 km NNW of Sterling, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-17T14:52:28.000Z,33.2476667,-116.0858333,8.35,0.97,ml,36,45,0.0898,0.28,ci,ci40487736,2023-06-17T14:55:56.436Z,"12km NNE of Ocotillo Wells, CA",earthquake,0.35,1.43,0.153,18,automatic,ci,ci
2023-06-17T14:28:51.833Z,59.7543,-152.1486,63.7,3.2,ml,,,,0.33,ak,ak0237q2shdo,2023-06-17T14:48:38.916Z,"17 km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-17T14:24:54.930Z,52.076,-176.132166666667,-0.55,-0.51,ml,3,185,,0.17,av,av91928586,2023-06-18T11:28:30.620Z,"41 km ENE of Adak, Alaska",earthquake,2.09,14.73,0.136265434298705,4,reviewed,av,av
2023-06-17T14:24:06.240Z,37.5574989,-118.9271698,11.25,1.49,md,12,148,0.07982,0.04,nc,nc73902101,2023-06-17T17:14:14.467Z,"10km SSE of Mammoth Lakes, CA",earthquake,0.79,1.13,0.14,10,automatic,nc,nc
2023-06-17T14:19:58.840Z,38.8173332,-122.8799973,16.38,0.97,md,10,214,0.02103,0.12,nc,nc73902091,2023-06-17T14:44:13.522Z,"12km WNW of The Geysers, CA",earthquake,2.54,11.86,0.23,8,automatic,nc,nc
2023-06-17T14:18:23.900Z,17.961,-66.864,15.34,2.59,md,20,192,0.02016,0.13,pr,pr71413758,2023-06-17T14:45:21.010Z,"3 km SE of Maria Antonia, Puerto Rico",earthquake,0.45,0.28,0.0977103542431501,9,reviewed,pr,pr
2023-06-17T14:17:52.920Z,35.7965,-117.6266667,11.05,0.69,ml,12,155,0.113,0.19,ci,ci40487720,2023-06-17T14:22:38.251Z,"20km NNE of Ridgecrest, CA",earthquake,0.58,1.09,0.112,5,automatic,ci,ci
2023-06-17T14:17:44.991Z,61.5515,-146.4868,22.6,2.2,ml,,,,0.57,ak,ak0237q2q42r,2023-06-17T14:19:29.388Z,"47 km N of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-17T14:10:43.440Z,18.7980003356934,-155.264007568359,7.61999988555908,2.03999996,md,23,270,,0.140000001,hv,hv73453712,2023-06-17T14:13:53.320Z,"44 km SE of Naalehu, Hawaii",earthquake,1.7,1.23000002,1.00999999,3,automatic,hv,hv
2023-06-17T14:10:16.472Z,38.9607,144.8172,10,4.5,mb,19,198,3.303,1.08,us,us7000k97r,2023-06-17T15:10:12.040Z,"off the east coast of Honshu, Japan",earthquake,8.18,1.921,0.221,9,reviewed,us,us
2023-06-17T14:06:48.730Z,38.7980003,-122.7508316,1.69,1.11,md,18,96,0.007418,0.02,nc,nc73902086,2023-06-17T16:46:14.278Z,"2km NNE of The Geysers, CA",earthquake,0.24,0.46,0.09,16,automatic,nc,nc
2023-06-17T14:06:43.020Z,33.482,-116.4245,14.58,0.65,ml,24,118,0.0413,0.15,ci,ci40487712,2023-06-17T14:28:29.110Z,"23km SSW of La Quinta, CA",earthquake,0.3,0.65,0.177,15,reviewed,ci,ci
2023-06-17T14:01:29.080Z,53.8928333333333,-166.930833333333,3.96,0.11,ml,6,238,,0.12,av,av91928576,2023-06-18T11:24:09.520Z,"25 km W of Dutch Harbor, Alaska",earthquake,0.83,3.32,0.149898168527156,6,reviewed,av,av
2023-06-17T13:57:24.910Z,38.8190002,-122.7896652,1.69,0.74,md,10,75,0.00906,0.02,nc,nc73902081,2023-06-17T14:22:13.388Z,"6km NNW of The Geysers, CA",earthquake,0.39,1.07,0.23,10,automatic,nc,nc
2023-06-17T13:47:11.070Z,36.4401665,-121.0138321,8.5,1.41,md,15,121,0.03866,0.11,nc,nc73902076,2023-06-17T16:19:12.095Z,"15km SE of Pinnacles, CA",earthquake,0.41,0.91,0.26,9,automatic,nc,nc
2023-06-17T13:43:32.366Z,66.398,-142.8951,8,2.6,ml,,,,1.11,ak,ak0237q2a844,2023-06-17T16:26:46.040Z,"northern Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-17T13:42:02.319Z,37.2024,137.928,221.62,4.3,mb,50,108,0.692,0.44,us,us7000k97g,2023-06-17T14:50:22.040Z,"20 km NNE of Itoigawa, Japan",earthquake,6.12,5.986,0.067,64,reviewed,us,us
2023-06-17T13:37:46.738Z,-23.4761,-175.498,10,4.6,mb,16,159,2.311,0.84,us,us7000k97k,2023-06-17T14:12:06.040Z,"Tonga region",earthquake,10.38,1.839,0.173,13,reviewed,us,us
2023-06-17T13:34:43.151Z,61.0199,-151.8846,75.7,0.8,ml,,,,0.35,ak,ak0237q28bi3,2023-06-17T13:36:40.174Z,"40 km W of Tyonek, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-06-17T13:30:00.460Z,38.8305016,-122.8119965,1.84,0.85,md,8,127,0.007253,0.01,nc,nc73902071,2023-06-17T14:00:13.264Z,"8km NW of The Geysers, CA",earthquake,0.77,1.45,0.17,2,automatic,nc,nc
2023-06-17T13:29:47.174Z,61.4745,-146.4237,32.7,1.8,ml,,,,0.85,ak,ak0237q2798d,2023-06-17T13:32:07.924Z,"38 km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-17T13:28:03.170Z,38.7886658,-122.7470016,0.53,1.38,md,21,84,0.00969,0.03,nc,nc73902066,2023-06-17T15:52:12.929Z,"2km NNE of The Geysers, CA",earthquake,0.22,0.54,0.14,19,automatic,nc,nc
2023-06-17T13:19:47.390Z,38.8203316,-122.8003311,2.24,2.22,md,40,32,0.008202,0.06,nc,nc73902061,2023-06-17T15:26:13.771Z,"6km NW of The Geysers, CA",earthquake,0.17,0.27,0.12,36,automatic,nc,nc
2023-06-17T13:03:42.454Z,62.2401,-148.9492,34.1,1.7,ml,,,,0.43,ak,ak0237q21o91,2023-06-17T13:04:59.169Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-17T12:58:27.976Z,58.2572,-155.0917,1.2,1.6,ml,,,,0.48,ak,ak0237q1rzwt,2023-06-17T17:55:15.430Z,"85 km NNW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-17T12:42:01.100Z,19.136999130249,-155.372497558594,29.6399993896484,1.89999998,md,48,184,,0.140000001,hv,hv73453657,2023-06-17T12:45:19.510Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.6,0.790000021,0.779999971,24,automatic,hv,hv
2023-06-17T12:39:40.051Z,61.528,-146.4731,29.3,1.7,ml,,,,0.38,ak,ak0237q1ny8l,2023-06-17T12:41:25.579Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-17T12:37:21.560Z,36.5526657,-121.1341629,6.78,1.62,md,18,104,0.04542,0.25,nc,nc73902056,2023-06-17T15:11:14.817Z,"2km NNE of Pinnacles, CA",earthquake,1.07,4.14,0.18,13,automatic,nc,nc
2023-06-17T12:30:45.624Z,38.4623,44.9103,10,4.5,mb,59,84,1.463,0.85,us,us7000k970,2023-06-18T05:10:17.212Z,"10 km SSW of Khowy, Iran",earthquake,4.08,1.903,0.082,44,reviewed,us,us
2023-06-17T12:23:23.820Z,17.9605,-66.959,17.01,1.53,md,3,198,0.07727,0.07,pr,pr71413748,2023-06-17T12:39:15.400Z,"5 km WSW of Fuig, Puerto Rico",earthquake,3.53,1.14,0.126062170684287,3,reviewed,pr,pr
2023-06-17T12:19:56.349Z,-18.7102,-177.5784,579.629,4.3,mb,58,80,3.313,0.67,us,us7000k96z,2023-06-17T12:45:25.040Z,"Fiji region",earthquake,8.4,6.271,0.062,74,reviewed,us,us
2023-06-17T12:15:27.316Z,61.0973,-152.3149,16.5,0.4,ml,,,,0.14,ak,ak0237q1irkb,2023-06-18T11:15:22.320Z,"63 km W of Tyonek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-17T12:04:17.756Z,61.0091,-152.3672,3.7,2.2,ml,,,,0.6,ak,ak0237q1gegf,2023-06-17T12:06:19.993Z,"66 km W of Tyonek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-17T11:48:41.900Z,38.8173332,-122.8106689,2.63,1.03,md,18,43,0.006071,0.06,nc,nc73902046,2023-06-17T14:17:15.355Z,"6km NW of The Geysers, CA",earthquake,0.29,0.63,0.2,18,automatic,nc,nc
2023-06-17T11:44:05.178Z,62.3992,-151.5199,237.6,2.6,ml,,,,1.02,ak,ak0237q13iit,2023-06-17T11:47:04.464Z,"40 km WSW of Petersville, Alaska",earthquake,,7.2,,,automatic,ak,ak
2023-06-17T11:42:40.242Z,41.4158,142.6085,48.854,5,mb,81,138,0.726,0.68,us,us7000k96r,2023-06-17T23:08:46.221Z,"83 km SSW of Honchō, Japan",earthquake,5.86,6.979,0.034,275,reviewed,us,us
2023-06-17T11:37:34.950Z,38.7923317,-122.7774963,4.22,0.79,md,5,163,0.02091,0.02,nc,nc73902031,2023-06-17T13:51:13.218Z,"2km NW of The Geysers, CA",earthquake,2.03,4.17,0.02,2,automatic,nc,nc
2023-06-17T11:36:00.859Z,47.9548,147.3618,417.698,5.7,mww,122,43,3.277,0.56,us,us7000k96n,2023-06-18T11:40:03.800Z,"northwest of the Kuril Islands",earthquake,9.43,5.385,0.056,31,reviewed,us,us
2023-06-17T11:31:12.730Z,33.6843333,-116.7491667,14.9,0.42,ml,19,107,0.03959,0.12,ci,ci40487672,2023-06-18T13:28:23.469Z,"7km SSW of Idyllwild, CA",earthquake,0.45,0.39,0.121,11,reviewed,ci,ci
2023-06-17T11:30:25.586Z,-23.2048,-175.7779,35,5,mb,47,111,6.331,0.83,us,us7000k9bk,2023-06-18T08:20:45.040Z,"Tonga region",earthquake,10.52,1.826,0.078,52,reviewed,us,us
2023-06-17T11:28:16.600Z,51.8468333333333,-178.041,-1.8,1.06,ml,5,103,,0.18,av,av91928456,2023-06-18T12:36:21.840Z,"96 km W of Adak, Alaska",earthquake,0.39,1.43,0.319907084109214,5,reviewed,av,av
2023-06-17T11:27:04.270Z,52.0306666666667,-176.213,-1.8,-0.23,ml,4,276,,0.14,av,av91928451,2023-06-18T04:52:27.090Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,2.33,2.1,0.204579404810954,5,reviewed,av,av
2023-06-17T11:26:21.874Z,-23.4419,-175.4278,35,6,mww,29,129,2.27,0.9,us,us7000k96l,2023-06-18T11:33:58.280Z,"Tonga region",earthquake,8.7,2,0.056,31,reviewed,us,us
